links,Serial #,source,Type,all,annual,country/annual,1 series per country,unique countries,MOU,Country Name,Year,series (at least 3 samples since 1999),AF/AS,Title,frequency,Region,9,samples annual,by,created,Original,official language,links
http://catalog.ihsn.org/index.php/catalog/4311,939,ihsn,,,,,,,,Senegal,2011,,,Enquête de Suivi de la Pauvreté au Sénégal 2011 ,,,,,By: Agence Nationale de la Statistique et de la Démographie - Ministère de l’Economie et des Finances (MEF),"Created on: Apr 07, 2014 Last modified: Apr 07, 2014 Views: 327 Citations: 4 ","Senegal, 2011",,http://catalog.ihsn.org/index.php/catalog/4311
http://catalog.ihsn.org/index.php/catalog/4266,20563,ihsn,,,,,,,,Senegal,2011,,,Enquête Agricole 2011-2012 ,,,,,By: Direction de l'Analyse de la Prévision et des Statistiques (DAPS) - Ministère de l'Agriculture et de l'Equipement Rural,"Created on: Apr 07, 2014 Last modified: Apr 07, 2014 Views: 31449","Senegal, 2011",,http://catalog.ihsn.org/index.php/catalog/4266
http://catalog.ihsn.org/index.php/catalog/2726,20577,ihsn,,,,,,,,Senegal,2011,,,Global Financial Inclusion (Global Findex) Database 2011 ,,,,,"By: Development Research Group, Finance and Private Sector Development Unit - World Bank","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 311","Senegal, 2011",,http://catalog.ihsn.org/index.php/catalog/2726
http://catalog.ihsn.org/index.php/catalog/4924,20549,ihsn,,,,,,,,Senegal, 2012-2013,,,Enquête Continue sur la Prestation des Services de Soins de Santé 2012-2013 ,,,,,"By: Agence Nationale de la Statistique et de la Démographie (ANSD) - Ministère de l'Economie et des Finances, Gouvernement du Sénégal","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 39","Senegal, 2012-2013",,http://catalog.ihsn.org/index.php/catalog/4924
http://catalog.ihsn.org/index.php/catalog/2189,496,ihsn,hs,1,1,1,1,1,1,South Africa,1993,1,1,October Household Survey 1993 ,b,af,9,1,By: Central Statistical Services (CSS),,,,http://catalog.ihsn.org/index.php/catalog/2189
http://catalog.ihsn.org/index.php/catalog/2196,1261,ihsn,hs,1,1,1,1,,,South Africa,1994,,,October Household Survey 1994 ,a,af,1,,By: Central Statistical Service (CSS),"Created on: May 02, 2012 Last modified: Sep 14, 2013 Views: 68 Citations: 79 ","South Africa, 1994",,http://catalog.ihsn.org/index.php/catalog/2196
http://catalog.ihsn.org/index.php/catalog/2403,489,ihsn,hs,1,1,1,1,,,South Africa,1995,,,October Household Survey 1995 ,b,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/2403
http://catalog.ihsn.org/index.php/catalog/2404,1240,ihsn,hs,1,1,1,1,,,South Africa,1996,,,October Household Survey 1996 ,a,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 97 Citations: 49 ","South Africa, 1996",,http://catalog.ihsn.org/index.php/catalog/2404
http://catalog.ihsn.org/index.php/catalog/2405,1226,ihsn,hs,1,1,1,1,,,South Africa,1997,,,October Household Survey 1997 ,a,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 224 Citations: 84 ","South Africa, 1997",,http://catalog.ihsn.org/index.php/catalog/2405
http://catalog.ihsn.org/index.php/catalog/2406,1212,ihsn,hs,1,1,1,1,,,South Africa,1998,,,October Household Survey 1998 ,a,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 96 Citations: 60 ","South Africa, 1998",,http://catalog.ihsn.org/index.php/catalog/2406
http://catalog.ihsn.org/index.php/catalog/2407,1191,ihsn,hs,1,1,1,1,,,South Africa,1999,,,October Household Survey 1999 ,a,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 269 Citations: 105 ","South Africa, 1999",,http://catalog.ihsn.org/index.php/catalog/2407
http://catalog.ihsn.org/index.php/catalog/1058,74,ihsn,hs,1,1,1,1,,,South Africa,2002,,,General Household Survey 2002 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1058
http://catalog.ihsn.org/index.php/catalog/1059,67,ihsn,hs,1,1,1,1,,,South Africa,2003,,,General Household Survey 2003 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1059
http://catalog.ihsn.org/index.php/catalog/1060,60,ihsn,hs,1,1,1,1,,,South Africa,2004,,,General Household Survey 2004 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1060
http://catalog.ihsn.org/index.php/catalog/1061,53,ihsn,hs,1,1,1,1,,,South Africa,2005,,,General Household Survey 2005 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1061
http://catalog.ihsn.org/index.php/catalog/1062,46,ihsn,hs,1,1,1,1,,,South Africa,2006,,,General Household Survey 2006 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1062
http://catalog.ihsn.org/index.php/catalog/1063,39,ihsn,hs,1,1,1,1,,,South Africa,2007,,,General Household Survey 2007 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1063
http://catalog.ihsn.org/index.php/catalog/1064,32,ihsn,hs,1,1,1,1,,,South Africa,2008,,,General Household Survey 2008 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1064
http://catalog.ihsn.org/index.php/catalog/1065,25,ihsn,hs,1,1,1,1,,,South Africa,2009,,,General Household Survey 2009 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1065
http://catalog.ihsn.org/index.php/catalog/1066,18,ihsn,hs,1,1,1,1,,,South Africa,2010,,,General Household Survey 2010 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/1066
http://catalog.ihsn.org/index.php/catalog/2852,11,ihsn,hs,1,1,1,1,,,South Africa,2011,,,General Household Survey 2011 ,a,af,9,,By: Statistics South Africa,,,,http://catalog.ihsn.org/index.php/catalog/2852
http://catalog.ihsn.org/index.php/catalog/2268,21751,ihsn,lfs,1,1,1,1,,,South Africa,2000,,,"Labour Force Survey 2000, February ",h,af,1,,By: Statistics South Africa (http://www.statssa.gov.za),"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 36 Citations: 28 ","South Africa, 2000",,http://catalog.ihsn.org/index.php/catalog/2268
http://catalog.ihsn.org/index.php/catalog/2269,21758,ihsn,lfs,1,,,,,,South Africa,2000,,,"Labour Force Survey 2000, September ",h,af,,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 101 Citations: 57 ","South Africa, 2000",,http://catalog.ihsn.org/index.php/catalog/2269
http://catalog.ihsn.org/index.php/catalog/2270,21708,ihsn,lfs,1,1,1,1,,,South Africa,2001,,,"Labour Force Survey 2001, February ",h,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 96 Citations: 32 ","South Africa, 2001",,http://catalog.ihsn.org/index.php/catalog/2270
http://catalog.ihsn.org/index.php/catalog/2271,21715,ihsn,lfs,1,,,,,,South Africa,2001,,,"Labour Force Survey 2001, September ",h,af,,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 115 Citations: 59 ","South Africa, 2001",,http://catalog.ihsn.org/index.php/catalog/2271
http://catalog.ihsn.org/index.php/catalog/2272,21666,ihsn,lfs,1,1,1,1,,,South Africa,2002,,,"Labour Force Survey 2002, February ",h,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 70 Citations: 38 ","South Africa, 2002",,http://catalog.ihsn.org/index.php/catalog/2272
http://catalog.ihsn.org/index.php/catalog/2273,21673,ihsn,lfs,1,,,,,,South Africa,2002,,,"Labour Force Survey 2002, September ",h,af,,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 172 Citations: 55 ","South Africa, 2002",,http://catalog.ihsn.org/index.php/catalog/2273
http://catalog.ihsn.org/index.php/catalog/2274,21624,ihsn,lfs,1,1,1,1,,,South Africa,2003,,,"Labour Force Survey 2003, March ",h,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 360 Citations: 35 ","South Africa, 2003",,http://catalog.ihsn.org/index.php/catalog/2274
http://catalog.ihsn.org/index.php/catalog/2275,21631,ihsn,lfs,1,,,,,,South Africa,2003,,,"Labour Force Survey 2003, September ",h,af,,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 197 Citations: 53 ","South Africa, 2003",,http://catalog.ihsn.org/index.php/catalog/2275
http://catalog.ihsn.org/index.php/catalog/2276,21575,ihsn,lfs,1,1,1,1,,,South Africa,2004,,,"Labour Force Survey 2004, March ",h,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 306 Citations: 38 ","South Africa, 2004",,http://catalog.ihsn.org/index.php/catalog/2276
http://catalog.ihsn.org/index.php/catalog/2277,21582,ihsn,lfs,1,,,,,,South Africa,2004,,,"Labour Force Survey 2004, September ",h,af,,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 173 Citations: 48 ","South Africa, 2004",,http://catalog.ihsn.org/index.php/catalog/2277
http://catalog.ihsn.org/index.php/catalog/2278,21505,ihsn,lfs,1,1,1,1,,,South Africa,2005,,,"Labour Force Survey 2005, March ",h,af,1,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 122 Citations: 26 ","South Africa, 2005",,http://catalog.ihsn.org/index.php/catalog/2278
http://catalog.ihsn.org/index.php/catalog/2279,21512,ihsn,lfs,1,,,,,,South Africa,2005,,,"Labour Force Survey 2005, September ",h,af,,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 253 Citations: 36 ","South Africa, 2005",,http://catalog.ihsn.org/index.php/catalog/2279
http://catalog.ihsn.org/index.php/catalog/2280,21477,ihsn,lfs,1,1,1,1,,,South Africa,2006,,,"Labour Force Survey 2006, March ",h,af,1,1,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 325 Citations: 18 ","South Africa, 2006",,http://catalog.ihsn.org/index.php/catalog/2280
http://catalog.ihsn.org/index.php/catalog/2281,21484,ihsn,lfs,1,,,,,,South Africa,2006,,,"Labour Force Survey 2006, September ",h,af,,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 78 Citations: 27 ","South Africa, 2006",,http://catalog.ihsn.org/index.php/catalog/2281
http://catalog.ihsn.org/index.php/catalog/2282,21449,ihsn,lfs,1,1,1,1,,,South Africa,2007,,,"Labour Force Survey 2007, March ",h,af,1,1,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 157 Citations: 15 ","South Africa, 2007",,http://catalog.ihsn.org/index.php/catalog/2282
http://catalog.ihsn.org/index.php/catalog/2283,21456,ihsn,lfs,1,,,,,,South Africa,2007,,,"Labour Force Survey 2007, September ",h,af,,,By: Statistics South Africa,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 165 Citations: 25 ","South Africa, 2007",,http://catalog.ihsn.org/index.php/catalog/2283
http://catalog.ihsn.org/index.php/catalog/4631,21392,ihsn,lfs,1,1,1,1,,,South Africa,2008,,,"Quarterly Labour Force Survey 2008, First Quarter ",q,af,1,1,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 44 Citations: 7 ","South Africa, 2008",,http://catalog.ihsn.org/index.php/catalog/4631
http://catalog.ihsn.org/index.php/catalog/4634,21399,ihsn,lfs,1,,,,,,South Africa,2008,,,"Quarterly Labour Force Survey 2008, Fourth Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 89 Citations: 6 ","South Africa, 2008",,http://catalog.ihsn.org/index.php/catalog/4634
http://catalog.ihsn.org/index.php/catalog/4632,21406,ihsn,lfs,1,,,,,,South Africa,2008,,,"Quarterly Labour Force Survey 2008, Second Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 36 Citations: 9 ","South Africa, 2008",,http://catalog.ihsn.org/index.php/catalog/4632
http://catalog.ihsn.org/index.php/catalog/4633,21413,ihsn,lfs,1,,,,,,South Africa,2008,,,"Quarterly Labour Force Survey 2008, Third Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 34 Citations: 7 ","South Africa, 2008",,http://catalog.ihsn.org/index.php/catalog/4633
http://catalog.ihsn.org/index.php/catalog/4635,21343,ihsn,lfs,1,1,1,1,,,South Africa,2009,,,"Quarterly Labour Force Survey 2009, First Quarter ",q,af,1,1,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 47 Citations: 5 ","South Africa, 2009",,http://catalog.ihsn.org/index.php/catalog/4635
http://catalog.ihsn.org/index.php/catalog/4638,21350,ihsn,lfs,1,,,,,,South Africa,2009,,,"Quarterly Labour Force Survey 2009, Fourth Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 59 Citations: 6 ","South Africa, 2009",,http://catalog.ihsn.org/index.php/catalog/4638
http://catalog.ihsn.org/index.php/catalog/4636,21357,ihsn,lfs,1,,,,,,South Africa,2009,,,"Quarterly Labour Force Survey 2009, Second Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 36 Citations: 7 ","South Africa, 2009",,http://catalog.ihsn.org/index.php/catalog/4636
http://catalog.ihsn.org/index.php/catalog/4637,21364,ihsn,lfs,1,,,,,,South Africa,2009,,,"Quarterly Labour Force Survey 2009, Third Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 40 Citations: 10 ","South Africa, 2009",,http://catalog.ihsn.org/index.php/catalog/4637
http://catalog.ihsn.org/index.php/catalog/4639,21301,ihsn,lfs,1,1,1,1,,,South Africa,2010,,,"Quarterly Labour Force Survey 2010, First Quarter ",q,af,1,1,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 89 Citations: 4 ","South Africa, 2010",,http://catalog.ihsn.org/index.php/catalog/4639
http://catalog.ihsn.org/index.php/catalog/4642,21308,ihsn,lfs,1,,,,,,South Africa,2010,,,"Quarterly Labour Force Survey 2010, Fourth Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 97 Citations: 2 ","South Africa, 2010",,http://catalog.ihsn.org/index.php/catalog/4642
http://catalog.ihsn.org/index.php/catalog/4640,21315,ihsn,lfs,1,,,,,,South Africa,2010,,,"Quarterly Labour Force Survey 2010, Second Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 47 Citations: 3 ","South Africa, 2010",,http://catalog.ihsn.org/index.php/catalog/4640
http://catalog.ihsn.org/index.php/catalog/4641,21322,ihsn,lfs,1,,,,,,South Africa,2010,,,"Quarterly Labour Force Survey 2010, Third Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 53 Citations: 4 ","South Africa, 2010",,http://catalog.ihsn.org/index.php/catalog/4641
http://catalog.ihsn.org/index.php/catalog/4643,21259,ihsn,lfs,1,1,1,1,,,South Africa,2011,,,"Quarterly Labour Force Survey 2011, First Quarter ",q,af,1,1,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 57 Citations: 1 ","South Africa, 2011",,http://catalog.ihsn.org/index.php/catalog/4643
http://catalog.ihsn.org/index.php/catalog/4646,21266,ihsn,lfs,1,,,,,,South Africa,2011,,,"Quarterly Labour Force Survey 2011, Fourth Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 44","South Africa, 2011",,http://catalog.ihsn.org/index.php/catalog/4646
http://catalog.ihsn.org/index.php/catalog/4644,21273,ihsn,lfs,1,,,,,,South Africa,2011,,,"Quarterly Labour Force Survey 2011, Second Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 64 Citations: 1 ","South Africa, 2011",,http://catalog.ihsn.org/index.php/catalog/4644
http://catalog.ihsn.org/index.php/catalog/4645,21280,ihsn,lfs,1,,,,,,South Africa,2011,,,"Quarterly Labour Force Survey 2011, Third Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 115","South Africa, 2011",,http://catalog.ihsn.org/index.php/catalog/4645
http://catalog.ihsn.org/index.php/catalog/4647,21203,ihsn,lfs,1,1,1,1,,,South Africa,2012,,,"Quarterly Labour Force Survey 2012, First Quarter ",q,af,1,1,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 25","South Africa, 2012",,http://catalog.ihsn.org/index.php/catalog/4647
http://catalog.ihsn.org/index.php/catalog/4650,21210,ihsn,lfs,1,,,,,,South Africa,2012,,,"Quarterly Labour Force Survey 2012, Fourth Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 31","South Africa, 2012",,http://catalog.ihsn.org/index.php/catalog/4650
http://catalog.ihsn.org/index.php/catalog/4648,21217,ihsn,lfs,1,,,,,,South Africa,2012,,,"Quarterly Labour Force Survey 2012, Second Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 48","South Africa, 2012",,http://catalog.ihsn.org/index.php/catalog/4648
http://catalog.ihsn.org/index.php/catalog/4649,21224,ihsn,lfs,1,,,,,,South Africa,2012,,,"Quarterly Labour Force Survey 2012, Third Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 49","South Africa, 2012",,http://catalog.ihsn.org/index.php/catalog/4649
http://catalog.ihsn.org/index.php/catalog/4651,21168,ihsn,lfs,1,1,1,1,,,South Africa,2013,,,"Quarterly Labour Force Survey 2013, First Quarter ",q,af,1,1,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 62","South Africa, 2013",,http://catalog.ihsn.org/index.php/catalog/4651
http://catalog.ihsn.org/index.php/catalog/4654,21175,ihsn,lfs,1,,,,,,South Africa,2013,,,"Quarterly Labour Force Survey 2013, Fourth Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 70","South Africa, 2013",,http://catalog.ihsn.org/index.php/catalog/4654
http://catalog.ihsn.org/index.php/catalog/4652,21182,ihsn,lfs,1,,,,,,South Africa,2013,,,"Quarterly Labour Force Survey 2013, Second Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 47","South Africa, 2013",,http://catalog.ihsn.org/index.php/catalog/4652
http://catalog.ihsn.org/index.php/catalog/4653,21189,ihsn,lfs,1,,,,,,South Africa,2013,,,"Quarterly Labour Force Survey 2013, Third Quarter ",q,af,,,By: Statistics South Africa,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 37","South Africa, 2013",,http://catalog.ihsn.org/index.php/catalog/4653
http://catalog.ihsn.org/index.php/catalog/2867,21967,ihsn,c,,,,,,,South Africa,1970,,,Population Census 1970 ,,,,,By: Statistics South Africa,"Created on: Mar 24, 2013 Last modified: Sep 14, 2013 Views: 1157 Citations: 11 ","South Africa, 1970",,http://catalog.ihsn.org/index.php/catalog/2867
